text,intent,sentiment
bot làm được gì vậy id10760,Chitchat,Neutral
bot làm được gì vậy id11173,Chitchat,Neutral
bot làm được gì vậy id1138,Chitchat,Neutral
bot làm được gì vậy id11530,Chitchat,Neutral
bot làm được gì vậy id12207,Chitchat,Neutral
bot làm được gì vậy id12357,Chitchat,Neutral
bot làm được gì vậy id12620,Chitchat,Neutral
bot làm được gì vậy id1381,Chitchat,Neutral
bot làm được gì vậy id13930,Chitchat,Neutral
bot làm được gì vậy id1396,Chitchat,Neutral
bot làm được gì vậy id14925,Chitchat,Neutral
bot làm được gì vậy id1532,Chitchat,Neutral
bot làm được gì vậy id15342,Chitchat,Neutral
bot làm được gì vậy id1555,Chitchat,Neutral
bot làm được gì vậy id15774,Chitchat,Neutral
bot làm được gì vậy id17211,Chitchat,Neutral
bot làm được gì vậy id17664,Chitchat,Neutral
bot làm được gì vậy id1819,Chitchat,Neutral
bot làm được gì vậy id18255,Chitchat,Neutral
bot làm được gì vậy id18588,Chitchat,Neutral
bot làm được gì vậy id18894,Chitchat,Neutral
bot làm được gì vậy id18982,Chitchat,Neutral
bot làm được gì vậy id19753,Chitchat,Neutral
bot làm được gì vậy id19991,Chitchat,Neutral
bot làm được gì vậy id2692,Chitchat,Neutral
bot làm được gì vậy id2802,Chitchat,Neutral
bot làm được gì vậy id2858,Chitchat,Neutral
bot làm được gì vậy id3122,Chitchat,Neutral
bot làm được gì vậy id3239,Chitchat,Neutral
bot làm được gì vậy id3754,Chitchat,Neutral
bot làm được gì vậy id4121,Chitchat,Neutral
bot làm được gì vậy id4767,Chitchat,Neutral
bot làm được gì vậy id5142,Chitchat,Neutral
bot làm được gì vậy id5326,Chitchat,Neutral
bot làm được gì vậy id581,Chitchat,Neutral
bot làm được gì vậy id6770,Chitchat,Neutral
bot làm được gì vậy id6852,Chitchat,Neutral
bot làm được gì vậy id6930,Chitchat,Neutral
bot làm được gì vậy id7146,Chitchat,Neutral
bot làm được gì vậy id7647,Chitchat,Neutral
bot làm được gì vậy id7894,Chitchat,Neutral
bot làm được gì vậy id8060,Chitchat,Neutral
bot làm được gì vậy id8560,Chitchat,Neutral
bot làm được gì vậy id8766,Chitchat,Neutral
bot làm được gì vậy id8821,Chitchat,Neutral
bot làm được gì vậy id8998,Chitchat,Neutral
bot làm được gì vậy id9088,Chitchat,Neutral
bot làm được gì vậy id9107,Chitchat,Neutral
bot làm được gì vậy id9118,Chitchat,Neutral
bot làm được gì vậy id9569,Chitchat,Neutral
bot làm được gì vậy ❓,Chitchat,Neutral
bot làm được gì vậy ❓ id14855,Chitchat,Neutral
bot làm được gì vậy ❓ id7262,Chitchat,Neutral
bot làm được gì vậy ❓ id8972,Chitchat,Neutral
bot làm được gì vậy 🐧,Chitchat,Neutral
bot làm được gì vậy 🐧 id13250,Chitchat,Neutral
bot làm được gì vậy 🐧 id14471,Chitchat,Neutral
bot làm được gì vậy 🐧 id16810,Chitchat,Neutral
bot làm được gì vậy 🐧 id6064,Chitchat,Neutral
bot làm được gì vậy 🐧 id6475,Chitchat,Neutral
bot làm được gì vậy 🐧 id6917,Chitchat,Neutral
bot làm được gì vậy 🐧 id9312,Chitchat,Neutral
bot làm được gì vậy 🐧 id9637,Chitchat,Neutral
bot làm được gì vậy 👀,Chitchat,Neutral
bot làm được gì vậy 👀 id16059,Chitchat,Neutral
bot làm được gì vậy 👀 id290,Chitchat,Neutral
bot làm được gì vậy 👀 id4659,Chitchat,Neutral
bot làm được gì vậy 👀 id5427,Chitchat,Neutral
bot làm được gì vậy 👀 id7065,Chitchat,Neutral
bot làm được gì vậy 💬,Chitchat,Neutral
bot làm được gì vậy 💬 id10924,Chitchat,Neutral
bot làm được gì vậy 💬 id11922,Chitchat,Neutral
bot làm được gì vậy 💬 id12533,Chitchat,Neutral
bot làm được gì vậy 💬 id16666,Chitchat,Neutral
bot làm được gì vậy 💬 id17682,Chitchat,Neutral
bot làm được gì vậy 💬 id19827,Chitchat,Neutral
bot làm được gì vậy 💬 id4162,Chitchat,Neutral
bot làm được gì vậy 💬 id4753,Chitchat,Neutral
bot làm được gì vậy 🤔,Chitchat,Neutral
bot làm được gì vậy 🤔 id10297,Chitchat,Neutral
bot làm được gì vậy 🤔 id17613,Chitchat,Neutral
bot làm được gì vậy 🤔 id19444,Chitchat,Neutral
bot làm được gì vậy 🤖,Chitchat,Neutral
bot làm được gì vậy 🤖 id15038,Chitchat,Neutral
bot làm được gì vậy 🤖 id15275,Chitchat,Neutral
bot làm được gì vậy 🤖 id19649,Chitchat,Neutral
bot làm được gì vậy 🤖 id19745,Chitchat,Neutral
bot làm được gì ❓,Chitchat,Neutral
bot làm được gì ❓ id10071,Chitchat,Neutral
bot làm được gì ❓ id10436,Chitchat,Neutral
bot làm được gì ❓ id11305,Chitchat,Neutral
bot làm được gì ❓ id11866,Chitchat,Neutral
bot làm được gì ❓ id12131,Chitchat,Neutral
bot làm được gì ❓ id13142,Chitchat,Neutral
bot làm được gì ❓ id13214,Chitchat,Neutral
bot làm được gì ❓ id13502,Chitchat,Neutral
bot làm được gì ❓ id13907,Chitchat,Neutral
bot làm được gì ❓ id17054,Chitchat,Neutral
bot làm được gì ❓ id18202,Chitchat,Neutral
bot làm được gì ❓ id8195,Chitchat,Neutral
bot làm được gì 🐧,Chitchat,Neutral
bot làm được gì 🐧 id10283,Chitchat,Neutral
bot làm được gì 🐧 id11546,Chitchat,Neutral
bot làm được gì 🐧 id13699,Chitchat,Neutral
bot làm được gì 🐧 id14049,Chitchat,Neutral
bot làm được gì 🐧 id14663,Chitchat,Neutral
bot làm được gì 🐧 id14847,Chitchat,Neutral
bot làm được gì 🐧 id16690,Chitchat,Neutral
bot làm được gì 🐧 id18644,Chitchat,Neutral
bot làm được gì 🐧 id18709,Chitchat,Neutral
bot làm được gì 🐧 id19279,Chitchat,Neutral
bot làm được gì 🐧 id19971,Chitchat,Neutral
bot làm được gì 🐧 id3062,Chitchat,Neutral
bot làm được gì 🐧 id3084,Chitchat,Neutral
bot làm được gì 🐧 id4866,Chitchat,Neutral
bot làm được gì 🐧 id5989,Chitchat,Neutral
bot làm được gì 🐧 id8859,Chitchat,Neutral
bot làm được gì 🐧 id936,Chitchat,Neutral
bot làm được gì 👀,Chitchat,Neutral
bot làm được gì 👀 id11813,Chitchat,Neutral
bot làm được gì 👀 id12404,Chitchat,Neutral
bot làm được gì 👀 id12659,Chitchat,Neutral
bot làm được gì 👀 id13785,Chitchat,Neutral
bot làm được gì 👀 id16325,Chitchat,Neutral
bot làm được gì 👀 id16610,Chitchat,Neutral
bot làm được gì 👀 id2144,Chitchat,Neutral
bot làm được gì 👀 id4868,Chitchat,Neutral
bot làm được gì 👀 id7163,Chitchat,Neutral
bot làm được gì 👀 id7237,Chitchat,Neutral
bot làm được gì 👀 id7910,Chitchat,Neutral
bot làm được gì 👀 id9872,Chitchat,Neutral
bot làm được gì 💬,Chitchat,Neutral
bot làm được gì 💬 id10237,Chitchat,Neutral
bot làm được gì 💬 id10475,Chitchat,Neutral
bot làm được gì 💬 id12536,Chitchat,Neutral
bot làm được gì 💬 id12703,Chitchat,Neutral
bot làm được gì 💬 id13209,Chitchat,Neutral
bot làm được gì 💬 id17977,Chitchat,Neutral
bot làm được gì 💬 id18413,Chitchat,Neutral
bot làm được gì 💬 id19460,Chitchat,Neutral
bot làm được gì 💬 id2395,Chitchat,Neutral
bot làm được gì 💬 id4155,Chitchat,Neutral
bot làm được gì 💬 id4749,Chitchat,Neutral
bot làm được gì 💬 id5496,Chitchat,Neutral
bot làm được gì 💬 id8671,Chitchat,Neutral
bot làm được gì 🤔,Chitchat,Neutral
bot làm được gì 🤔 id11949,Chitchat,Neutral
bot làm được gì 🤔 id12516,Chitchat,Neutral
bot làm được gì 🤔 id13046,Chitchat,Neutral
bot làm được gì 🤔 id1465,Chitchat,Neutral
bot làm được gì 🤔 id17808,Chitchat,Neutral
bot làm được gì 🤔 id17812,Chitchat,Neutral
bot làm được gì 🤔 id18256,Chitchat,Neutral
bot làm được gì 🤔 id462,Chitchat,Neutral
bot làm được gì 🤔 id4631,Chitchat,Neutral
bot làm được gì 🤔 id5279,Chitchat,Neutral
bot làm được gì 🤔 id6285,Chitchat,Neutral
bot làm được gì 🤔 id6429,Chitchat,Neutral
bot làm được gì 🤔 id6700,Chitchat,Neutral
bot làm được gì 🤔 id8915,Chitchat,Neutral
bot làm được gì 🤔 id8970,Chitchat,Neutral
bot làm được gì 🤔 id9803,Chitchat,Neutral
bot làm được gì 🤖,Chitchat,Neutral
bot làm được gì 🤖 id11084,Chitchat,Neutral
bot làm được gì 🤖 id11094,Chitchat,Neutral
bot làm được gì 🤖 id13573,Chitchat,Neutral
bot làm được gì 🤖 id13659,Chitchat,Neutral
bot làm được gì 🤖 id1495,Chitchat,Neutral
bot làm được gì 🤖 id17051,Chitchat,Neutral
bot làm được gì 🤖 id19314,Chitchat,Neutral
bot làm được gì 🤖 id3913,Chitchat,Neutral
bot làm được gì 🤖 id3978,Chitchat,Neutral
bot làm được gì 🤖 id4209,Chitchat,Neutral
bot làm được gì 🤖 id5622,Chitchat,Neutral
bot làm được gì 🤖 id6526,Chitchat,Neutral
bot làm được gì 🤖 id6607,Chitchat,Neutral
bot làm được gì 🤖 id9846,Chitchat,Neutral
bot mấy tuổi rồi,Chitchat,Neutral
bot mấy tuổi rồi id13053,Chitchat,Neutral
bot mấy tuổi rồi id13681,Chitchat,Neutral
bot mấy tuổi rồi id13787,Chitchat,Neutral
bot mấy tuổi rồi id16442,Chitchat,Neutral
bot mấy tuổi rồi id17938,Chitchat,Neutral
bot mấy tuổi rồi id17985,Chitchat,Neutral
bot mấy tuổi rồi 🐧,Chitchat,Neutral
bot mấy tuổi rồi 🐧 id6093,Chitchat,Neutral
bot quá đã,Chitchat,Positive
bot quá đã (^_<),Chitchat,Positive
bot quá đã id13237,Chitchat,Positive
bot quá đã id9184,Chitchat,Positive
bot quá đã ❤️,Chitchat,Positive
bot quá đã ❤️ id9294,Chitchat,Positive
bot quá đã 🔥,Chitchat,Positive
bot quá đã 🤣,Chitchat,Positive
bot quá đã 🤩,Chitchat,Positive
bot thông minh,Chitchat,Positive
bot thông minh id12501,Chitchat,Positive
bot thông minh id18024,Chitchat,Positive
bot thông minh id3682,Chitchat,Positive
bot thông minh id6596,Chitchat,Positive
bot thông minh 🔥,Chitchat,Positive
bot thông minh 🤣,Chitchat,Positive
bot thông minh 🤣 id15712,Chitchat,Positive
bot thông minh 🤩,Chitchat,Positive
bot thông minh 🥰,Chitchat,Positive
bot tên gì á,Chitchat,Neutral
bot tên gì á id12599,Chitchat,Neutral
bot tên gì á id12671,Chitchat,Neutral
bot tên gì á id13888,Chitchat,Neutral
bot tên gì á id17840,Chitchat,Neutral
bot tên gì á id18569,Chitchat,Neutral
bot tên gì á id2824,Chitchat,Neutral
bot tên gì á id6784,Chitchat,Neutral
bot tên gì á ❓,Chitchat,Neutral
bot tên gì á ❓ id14638,Chitchat,Neutral
bot tên gì á 🐧,Chitchat,Neutral
bot tên gì á 👀,Chitchat,Neutral
bot tên gì á 👀 id16445,Chitchat,Neutral
bot tên gì á 🤖,Chitchat,Neutral
bot tên gì á 🤖 id3566,Chitchat,Neutral
bot xinh,Chitchat,Positive
bot xinh bot,Chitchat,Positive
bot xinh di,Chitchat,Positive
bot xinh ha,Chitchat,Positive
bot xinh nha,Chitchat,Positive
bot xinh qua,Chitchat,Positive
bot xinh qua ban,Chitchat,Positive
bot xinh qua bot,Chitchat,Positive
bot xinh qua di,Chitchat,Positive
bot xinh qua ha,Chitchat,Positive
bot xinh qua nha,Chitchat,Positive
bot xinh qua oi,Chitchat,Positive
bot xinh qua thoi,Chitchat,Positive
bot xinh qua vay,Chitchat,Positive
bot xinh vay,Chitchat,Positive
bot đang làm gì đấy,Chitchat,Neutral
bot đang làm gì đấy id11172,Chitchat,Neutral
bot đang làm gì đấy id13181,Chitchat,Neutral
bot đang làm gì đấy id15061,Chitchat,Neutral
bot đang làm gì đấy id2192,Chitchat,Neutral
bot đang làm gì đấy id4959,Chitchat,Neutral
bot đang làm gì đấy id9559,Chitchat,Neutral
bot đang làm gì đấy ❓,Chitchat,Neutral
bot đang làm gì đấy ❓ id9702,Chitchat,Neutral
bot đang làm gì đấy 🐧,Chitchat,Neutral
bot đang làm gì đấy 🐧 id12661,Chitchat,Neutral
bot đang làm gì đấy 👀,Chitchat,Neutral
bot đang làm gì đấy 👀 id11178,Chitchat,Neutral
bot đang làm gì đấy 👀 id18525,Chitchat,Neutral
bot đang làm gì đấy 💬,Chitchat,Neutral
bot đang làm gì đấy 🤖,Chitchat,Neutral
bot đang làm gì đấy 🤖 id7372,Chitchat,Neutral
bot đỉnh nóc kịch trần,Chitchat,Positive
bot đỉnh nóc kịch trần id2207,Chitchat,Positive
bot đỉnh nóc kịch trần id2346,Chitchat,Positive
bot đỉnh nóc kịch trần id4124,Chitchat,Positive
bot đỉnh nóc kịch trần id4902,Chitchat,Positive
bot đỉnh nóc kịch trần ✨,Chitchat,Positive
bot đỉnh nóc kịch trần ❤️,Chitchat,Positive
bot đỉnh nóc kịch trần 👍,Chitchat,Positive
bot đỉnh nóc kịch trần 👍 id10118,Chitchat,Positive
bot đỉnh nóc kịch trần 👍 id14369,Chitchat,Positive
bot đỉnh nóc kịch trần 🤣,Chitchat,Positive
bot đỉnh nóc kịch trần 🤣 id8772,Chitchat,Positive
bot đỉnh nóc kịch trần 🤩,Chitchat,Positive
bot ơi,Chitchat,Positive
bot ơi (^_<),Chitchat,Positive
bot ơi (^_<) id11674,Chitchat,Positive
bot ơi (^_<) id13255,Chitchat,Positive
bot ơi (^_<) id1834,Chitchat,Positive
bot ơi (^_<) id2062,Chitchat,Positive
bot ơi (^_<) id2981,Chitchat,Positive
bot ơi (^_<) id6764,Chitchat,Positive
bot ơi Biết ơn,Chitchat,Positive
bot ơi Biết ơn id13732,Chitchat,Positive
bot ơi Biết ơn id17882,Chitchat,Positive
bot ơi Biết ơn id19105,Chitchat,Positive
bot ơi Biết ơn ❤️,Chitchat,Positive
bot ơi Biết ơn 🔥,Chitchat,Positive
bot ơi Biết ơn 🔥 id18094,Chitchat,Positive
bot ơi Biết ơn 🤣,Chitchat,Positive
bot ơi Biết ơn 🤣 id10595,Chitchat,Positive
bot ơi Biết ơn 🤩,Chitchat,Positive
bot ơi Chào ngày mới vui vẻ nha,Chitchat,Positive
bot ơi Chào ngày mới vui vẻ nha (^_<),Chitchat,Positive
bot ơi Chào ngày mới vui vẻ nha id15964,Chitchat,Positive
bot ơi Chào ngày mới vui vẻ nha id18812,Chitchat,Positive
bot ơi Chào ngày mới vui vẻ nha id18970,Chitchat,Positive
bot ơi Chào ngày mới vui vẻ nha id3988,Chitchat,Positive
bot ơi Chào ngày mới vui vẻ nha id8542,Chitchat,Positive
bot ơi Chào ngày mới vui vẻ nha id969,Chitchat,Positive
bot ơi Chào ngày mới vui vẻ nha ❤️,Chitchat,Positive
bot ơi Chào ngày mới vui vẻ nha ❤️ id15150,Chitchat,Positive
bot ơi Chào ngày mới vui vẻ nha 👍,Chitchat,Positive
bot ơi Chào ngày mới vui vẻ nha 👍 id14192,Chitchat,Positive
bot ơi Chào ngày mới vui vẻ nha 👍 id14298,Chitchat,Positive
bot ơi Chào ngày mới vui vẻ nha 👍 id3554,Chitchat,Positive
bot ơi Chào ngày mới vui vẻ nha 👍 id5592,Chitchat,Positive
bot ơi Chào ngày mới vui vẻ nha 🔥,Chitchat,Positive
bot ơi Chào ngày mới vui vẻ nha 🤣,Chitchat,Positive
bot ơi Chào ngày mới vui vẻ nha 🤣 id3734,Chitchat,Positive
bot ơi Chào ngày mới vui vẻ nha 🤩,Chitchat,Positive
bot ơi Chào ngày mới vui vẻ nha 🤩 id6284,Chitchat,Positive
bot ơi Chào ngày mới vui vẻ nha 🥰,Chitchat,Positive
bot ơi Chào ngày mới vui vẻ nha 🥰 id16326,Chitchat,Positive
bot ơi Cảm ơn,Chitchat,Positive
bot ơi Cảm ơn id10505,Chitchat,Positive
bot ơi Cảm ơn id16588,Chitchat,Positive
bot ơi Cảm ơn id18226,Chitchat,Positive
bot ơi Cảm ơn id18268,Chitchat,Positive
bot ơi Cảm ơn ✨,Chitchat,Positive
bot ơi Cảm ơn ❤️,Chitchat,Positive
bot ơi Cảm ơn 👍,Chitchat,Positive
bot ơi Cảm ơn 🤣,Chitchat,Positive
bot ơi Củm ơn,Chitchat,Positive
bot ơi Củm ơn id13977,Chitchat,Positive
bot ơi Củm ơn id14614,Chitchat,Positive
bot ơi Củm ơn id17783,Chitchat,Positive
bot ơi Củm ơn 🤣,Chitchat,Positive
bot ơi Củm ơn 🥰,Chitchat,Positive
bot ơi Love ya,Chitchat,Positive
bot ơi Love ya 🤣,Chitchat,Positive
bot ơi Love ya 🤩,Chitchat,Positive
bot ơi Love ya 🤩 id7206,Chitchat,Positive
bot ơi Mãi iu,Chitchat,Positive
bot ơi Mãi iu (^_<),Chitchat,Positive
bot ơi Mãi iu (^_<) id13294,Chitchat,Positive
bot ơi Mãi iu id10049,Chitchat,Positive
bot ơi Mãi iu id11020,Chitchat,Positive
bot ơi Mãi iu id16061,Chitchat,Positive
bot ơi Mãi iu id18398,Chitchat,Positive
bot ơi Mãi iu id19237,Chitchat,Positive
bot ơi Mãi iu ✨,Chitchat,Positive
bot ơi Mãi iu ❤️,Chitchat,Positive
bot ơi Mãi iu 🤣,Chitchat,Positive
bot ơi Thank you,Chitchat,Positive
bot ơi Thank you id17653,Chitchat,Positive
bot ơi Thank you id9343,Chitchat,Positive
bot ơi Thank you 🔥,Chitchat,Positive
bot ơi Thank you 🤩,Chitchat,Positive
bot ơi Tks,Chitchat,Positive
bot ơi Tks id14439,Chitchat,Positive
bot ơi Tks id15387,Chitchat,Positive
bot ơi Tks id2916,Chitchat,Positive
bot ơi Tks id4746,Chitchat,Positive
bot ơi Tks id5848,Chitchat,Positive
bot ơi Tks id9374,Chitchat,Positive
bot ơi Tks 🔥,Chitchat,Positive
bot ơi Tks 🤣,Chitchat,Positive
bot ơi Tks 🤣 id18778,Chitchat,Positive
bot ơi Tks 🤩,Chitchat,Positive
bot ơi Yêu ghê,Chitchat,Positive
bot ơi Yêu ghê (^_<),Chitchat,Positive
bot ơi Yêu ghê 🥰,Chitchat,Positive
bot ơi Yêu ghê 🥰 id18332,Chitchat,Positive
bot ơi ai tạo ra bạn,Chitchat,Neutral
bot ơi ai tạo ra bạn id11541,Chitchat,Neutral
bot ơi ai tạo ra bạn id15529,Chitchat,Neutral
bot ơi ai tạo ra bạn id16373,Chitchat,Neutral
bot ơi ai tạo ra bạn id17844,Chitchat,Neutral
bot ơi ai tạo ra bạn id3448,Chitchat,Neutral
bot ơi ai tạo ra bạn id4626,Chitchat,Neutral
bot ơi ai tạo ra bạn 🐧,Chitchat,Neutral
bot ơi ai tạo ra bạn 🐧 id12779,Chitchat,Neutral
bot ơi ai tạo ra bạn 🐧 id17135,Chitchat,Neutral
bot ơi ai tạo ra bạn 💬,Chitchat,Neutral
bot ơi ai tạo ra bạn 🤔,Chitchat,Neutral
bot ơi ai tạo ra bạn 🤖,Chitchat,Neutral
bot ơi ai tạo ra bạn 🤖 id12918,Chitchat,Neutral
bot ơi app mượt,Chitchat,Positive
bot ơi app mượt id12605,Chitchat,Positive
bot ơi app mượt id4649,Chitchat,Positive
bot ơi app mượt id8043,Chitchat,Positive
bot ơi app mượt ❤️,Chitchat,Positive
bot ơi app mượt ❤️ id12293,Chitchat,Positive
bot ơi app mượt ❤️ id13572,Chitchat,Positive
bot ơi app mượt 👍,Chitchat,Positive
bot ơi app mượt 👍 id18864,Chitchat,Positive
bot ơi app mượt 🤩,Chitchat,Positive
bot ơi app mượt 🤩 id6233,Chitchat,Positive
bot ơi app mượt 🥰,Chitchat,Positive
bot ơi app xịn xò,Chitchat,Positive
bot ơi app xịn xò id15921,Chitchat,Positive
bot ơi app xịn xò ✨,Chitchat,Positive
bot ơi app xịn xò ✨ id15121,Chitchat,Positive
bot ơi app xịn xò ✨ id1877,Chitchat,Positive
bot ơi app xịn xò 🔥,Chitchat,Positive
bot ơi app xịn xò 🤣,Chitchat,Positive
bot ơi app xịn xò 🥰,Chitchat,Positive
bot ơi app xịn xò 🥰 id1449,Chitchat,Positive
bot ơi biết nói chuyện không,Chitchat,Neutral
bot ơi biết nói chuyện không id10903,Chitchat,Neutral
bot ơi biết nói chuyện không id12520,Chitchat,Neutral
bot ơi biết nói chuyện không id16812,Chitchat,Neutral
bot ơi biết nói chuyện không id18469,Chitchat,Neutral
bot ơi biết nói chuyện không id2717,Chitchat,Neutral
bot ơi biết nói chuyện không id3165,Chitchat,Neutral
bot ơi biết nói chuyện không id3873,Chitchat,Neutral
bot ơi biết nói chuyện không id5035,Chitchat,Neutral
bot ơi biết nói chuyện không id7138,Chitchat,Neutral
bot ơi biết nói chuyện không id8280,Chitchat,Neutral
bot ơi biết nói chuyện không 🐧,Chitchat,Neutral
bot ơi biết nói chuyện không 👀,Chitchat,Neutral
bot ơi biết nói chuyện không 💬,Chitchat,Neutral
bot ơi biết nói chuyện không 💬 id7671,Chitchat,Neutral
bot ơi biết nói chuyện không 🤔,Chitchat,Neutral
bot ơi biết nói chuyện không 🤔 id14057,Chitchat,Neutral
bot ơi biết nói chuyện không 🤖,Chitchat,Neutral
bot ơi biết nói chuyện không 🤖 id10102,Chitchat,Neutral
bot ơi biết nói chuyện không 🤖 id19548,Chitchat,Neutral
bot ơi biết nói chuyện ko 🤔,Chitchat,Neutral
bot ơi bot làm đc gì 👀,Chitchat,Neutral
bot ơi bot làm được gì,Chitchat,Neutral
bot ơi bot làm được gì id2084,Chitchat,Neutral
bot ơi bot làm được gì id3958,Chitchat,Neutral
bot ơi bot làm được gì id4404,Chitchat,Neutral
bot ơi bot làm được gì id5680,Chitchat,Neutral
bot ơi bot làm được gì ❓,Chitchat,Neutral
bot ơi bot làm được gì ❓ id18215,Chitchat,Neutral
bot ơi bot làm được gì 👀,Chitchat,Neutral
bot ơi bot làm được gì 🤔,Chitchat,Neutral
bot ơi bot làm được gì 🤔 id19287,Chitchat,Neutral
bot ơi bạn là ai,Chitchat,Neutral
bot ơi bạn là ai id14623,Chitchat,Neutral
bot ơi bạn là ai id5319,Chitchat,Neutral
bot ơi bạn là ai id7607,Chitchat,Neutral
bot ơi bạn là ai ❓,Chitchat,Neutral
bot ơi bạn là ai ❓ id12426,Chitchat,Neutral
bot ơi bạn là ai ❓ id16144,Chitchat,Neutral
bot ơi bạn là ai 👀,Chitchat,Neutral
bot ơi bạn là ai 🤖,Chitchat,Neutral
bot ơi chất lượng,Chitchat,Positive
bot ơi chất lượng (^_<),Chitchat,Positive
bot ơi chất lượng id11043,Chitchat,Positive
bot ơi chất lượng id14991,Chitchat,Positive
bot ơi chất lượng id16165,Chitchat,Positive
bot ơi chất lượng id19138,Chitchat,Positive
bot ơi chất lượng id3081,Chitchat,Positive
bot ơi chất lượng id400,Chitchat,Positive
bot ơi chất lượng id4347,Chitchat,Positive
bot ơi chất lượng ✨,Chitchat,Positive
bot ơi chất lượng ✨ id8956,Chitchat,Positive
bot ơi chất lượng 🔥,Chitchat,Positive
bot ơi chất lượng 🤣,Chitchat,Positive
bot ơi chất lượng 🥰,Chitchat,Positive
bot ơi cute xỉu,Chitchat,Positive
bot ơi cute xỉu id12655,Chitchat,Positive
bot ơi cute xỉu id19867,Chitchat,Positive
bot ơi cute xỉu id7635,Chitchat,Positive
bot ơi cute xỉu ✨,Chitchat,Positive
bot ơi cute xỉu ✨ id3409,Chitchat,Positive
bot ơi cute xỉu ✨ id9462,Chitchat,Positive
bot ơi cute xỉu 🔥,Chitchat,Positive
bot ơi có nghe rõ trả lời không,Chitchat,Neutral
bot ơi có nghe rõ trả lời không id15670,Chitchat,Neutral
bot ơi có nghe rõ trả lời không id18959,Chitchat,Neutral
bot ơi có nghe rõ trả lời không id19128,Chitchat,Neutral
bot ơi có nghe rõ trả lời không id5816,Chitchat,Neutral
bot ơi có nghe rõ trả lời không 🐧,Chitchat,Neutral
bot ơi có nghe rõ trả lời không 👀,Chitchat,Neutral
bot ơi có nghe rõ trả lời không 💬,Chitchat,Neutral
bot ơi có nghe rõ trả lời không 🤖,Chitchat,Neutral
bot ơi có nghe rõ trả lời ko,Chitchat,Neutral
bot ơi có nghe rõ trả lời ko id14562,Chitchat,Neutral
bot ơi giao diện đẹp,Chitchat,Positive
bot ơi giao diện đẹp id13511,Chitchat,Positive
bot ơi giao diện đẹp id19515,Chitchat,Positive
bot ơi giao diện đẹp ✨,Chitchat,Positive
bot ơi giao diện đẹp 🔥,Chitchat,Positive
bot ơi giao diện đẹp 🤩,Chitchat,Positive
bot ơi giao diện đẹp 🥰,Chitchat,Positive
bot ơi giao diện đẹp 🥰 id17536,Chitchat,Positive
bot ơi id10233,Chitchat,Positive
bot ơi id10718,Chitchat,Positive
bot ơi id11007,Chitchat,Positive
bot ơi id11453,Chitchat,Positive
bot ơi id11766,Chitchat,Positive
bot ơi id12563,Chitchat,Positive
bot ơi id13000,Chitchat,Positive
bot ơi id1321,Chitchat,Positive
bot ơi id13344,Chitchat,Positive
bot ơi id13465,Chitchat,Positive
bot ơi id13523,Chitchat,Positive
bot ơi id13635,Chitchat,Positive
bot ơi id13945,Chitchat,Positive
bot ơi id14038,Chitchat,Positive
bot ơi id1423,Chitchat,Positive
bot ơi id14834,Chitchat,Positive
bot ơi id1522,Chitchat,Positive
bot ơi id16189,Chitchat,Positive
bot ơi id16969,Chitchat,Positive
bot ơi id17120,Chitchat,Positive
bot ơi id1740,Chitchat,Positive
bot ơi id17425,Chitchat,Positive
bot ơi id17502,Chitchat,Positive
bot ơi id17638,Chitchat,Positive
bot ơi id18620,Chitchat,Positive
bot ơi id18739,Chitchat,Positive
bot ơi id19577,Chitchat,Positive
bot ơi id1962,Chitchat,Positive
bot ơi id19902,Chitchat,Positive
bot ơi id2405,Chitchat,Positive
bot ơi id3218,Chitchat,Positive
bot ơi id3683,Chitchat,Positive
bot ơi id4329,Chitchat,Positive
bot ơi id5134,Chitchat,Positive
bot ơi id5553,Chitchat,Positive
bot ơi id5589,Chitchat,Positive
bot ơi id5708,Chitchat,Positive
bot ơi id7189,Chitchat,Positive
bot ơi id7606,Chitchat,Positive
bot ơi id7745,Chitchat,Positive
bot ơi id8141,Chitchat,Positive
bot ơi id8258,Chitchat,Positive
bot ơi id8293,Chitchat,Positive
bot ơi id8429,Chitchat,Positive
bot ơi id8535,Chitchat,Positive
bot ơi id8888,Chitchat,Positive
bot ơi id9397,Chitchat,Positive
bot ơi là nam hay nữ,Chitchat,Neutral
bot ơi là nam hay nữ id6282,Chitchat,Neutral
bot ơi là nam hay nữ id8315,Chitchat,Neutral
bot ơi là nam hay nữ id9629,Chitchat,Neutral
bot ơi là nam hay nữ 🐧,Chitchat,Neutral
bot ơi là nam hay nữ 🐧 id13090,Chitchat,Neutral
bot ơi là nam hay nữ 💬,Chitchat,Neutral
bot ơi là nam hay nữ 🤔,Chitchat,Neutral
bot ơi là nam hay nữ 🤖,Chitchat,Neutral
bot ơi mấy tuổi rồi,Chitchat,Neutral
bot ơi mấy tuổi rồi id13669,Chitchat,Neutral
bot ơi mấy tuổi rồi id15113,Chitchat,Neutral
bot ơi mấy tuổi rồi id15836,Chitchat,Neutral
bot ơi mấy tuổi rồi id6722,Chitchat,Neutral
bot ơi mấy tuổi rồi id7421,Chitchat,Neutral
bot ơi mấy tuổi rồi id7924,Chitchat,Neutral
bot ơi mấy tuổi rồi ❓,Chitchat,Neutral
bot ơi mấy tuổi rồi 🐧,Chitchat,Neutral
bot ơi mấy tuổi rồi 🐧 id6192,Chitchat,Neutral
